Image_ID,note_id,image_path,Primary_HEX,Secondary_HEX,Dominant_Color_Name,Color_Family,Primary_Color_Ratio,Secondary_Color_Ratio,Color_Extraction_Status
GRP-XHS-6a0d2a7e00000000060310e8-06,6a0d2a7e00000000060310e8,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0d2a7e00000000060310e8/image_06.webp,#9E9E61,#747B48,olive,olive_or_green,0.3458,0.2612,ok
GRP-XHS-6a0d2a7e00000000060310e8-07,6a0d2a7e00000000060310e8,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0d2a7e00000000060310e8/image_07.webp,#CDD4D3,#868B86,white,white,0.4582,0.1682,ok
GRP-XHS-6a0d2a7e00000000060310e8-08,6a0d2a7e00000000060310e8,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0d2a7e00000000060310e8/image_08.webp,#8C905C,#ABAA7B,olive,olive_or_green,0.3056,0.2378,ok
GRP-XHS-6a0d2a7e00000000060310e8-09,6a0d2a7e00000000060310e8,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0d2a7e00000000060310e8/image_09.webp,#949A94,#57614A,gray,gray,0.3002,0.2194,ok
GRP-XHS-6a0d2a7e00000000060310e8-10,6a0d2a7e00000000060310e8,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0d2a7e00000000060310e8/image_10.webp,#B1AC93,#6E6F70,khaki,khaki_or_beige,0.4438,0.1774,ok
GRP-XHS-6a0ed2bb000000000803cd34-01,6a0ed2bb000000000803cd34,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0ed2bb000000000803cd34/image_01.webp,#DCE0E1,#545838,white,white,0.257,0.2468,ok
GRP-XHS-6a0ed2bb000000000803cd34-02,6a0ed2bb000000000803cd34,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0ed2bb000000000803cd34/image_02.webp,#5A5F29,#848449,yellow green,olive_or_green,0.3114,0.2684,ok
GRP-XHS-6a0ed2bb000000000803cd34-03,6a0ed2bb000000000803cd34,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0ed2bb000000000803cd34/image_03.webp,#676255,#888276,brown,brown,0.325,0.2544,ok
GRP-XHS-6a0ed2bb000000000803cd34-04,6a0ed2bb000000000803cd34,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0ed2bb000000000803cd34/image_04.webp,#E4E4E3,#979E9E,white,white,0.437,0.1722,ok
GRP-XHS-6a0ed2bb000000000803cd34-05,6a0ed2bb000000000803cd34,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0ed2bb000000000803cd34/image_05.webp,#727779,#2C331A,gray,gray,0.3692,0.187,ok
GRP-XHS-6a0ed2bb000000000803cd34-07,6a0ed2bb000000000803cd34,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0ed2bb000000000803cd34/image_07.webp,#E7EBEE,#61653E,white,white,0.3034,0.228,ok
GRP-XHS-6a0ed2bb000000000803cd34-08,6a0ed2bb000000000803cd34,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0ed2bb000000000803cd34/image_08.webp,#555335,#8C8567,olive,olive_or_green,0.2382,0.2282,ok
GRP-XHS-6a0d34f40000000007022e4b-01,6a0d34f40000000007022e4b,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0d34f40000000007022e4b/image_01.webp,#0E180F,#2B3C2E,black,black,0.423,0.2898,ok
GRP-XHS-6a0d34f40000000007022e4b-03,6a0d34f40000000007022e4b,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0d34f40000000007022e4b/image_03.webp,#2C371D,#475133,yellow green,olive_or_green,0.3156,0.3086,ok
GRP-XHS-6a0d34f40000000007022e4b-04,6a0d34f40000000007022e4b,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0d34f40000000007022e4b/image_04.webp,#060B07,#C1CAD1,black,black,0.4582,0.2112,ok
GRP-XHS-6a0d34f40000000007022e4b-05,6a0d34f40000000007022e4b,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0d34f40000000007022e4b/image_05.webp,#2B361A,#4C5133,yellow green,olive_or_green,0.4194,0.2292,ok
GRP-XHS-6a0d34f40000000007022e4b-06,6a0d34f40000000007022e4b,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0d34f40000000007022e4b/image_06.webp,#0E190E,#283628,black,black,0.4934,0.22,ok
GRP-XHS-6a0d34f40000000007022e4b-07,6a0d34f40000000007022e4b,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0d34f40000000007022e4b/image_07.webp,#56613C,#0B0D0C,olive,olive_or_green,0.344,0.2396,ok
GRP-XHS-6a0d34f40000000007022e4b-08,6a0d34f40000000007022e4b,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0d34f40000000007022e4b/image_08.webp,#0C0C07,#302519,black,black,0.3058,0.2728,ok
GRP-XHS-6a03b44f000000003701e815-01,6a03b44f000000003701e815,Dataset/xhs/xiaohongshu_images/Gorpcore/6a03b44f000000003701e815/image_01.webp,#FEFFFF,#B2B6B7,white,white,0.701,0.093,ok
GRP-XHS-69f08beb0000000035022b23-01,69f08beb0000000035022b23,Dataset/xhs/xiaohongshu_images/Gorpcore/69f08beb0000000035022b23/image_01.webp,#2A2724,#686968,black,black,0.2654,0.2232,ok
GRP-XHS-6a0a56280000000008001c9d-01,6a0a56280000000008001c9d,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0a56280000000008001c9d/image_01.webp,#A4A49D,#DCE6DF,gray,gray,0.3354,0.2182,ok
GRP-XHS-69f1cf5200000000350389b9-01,69f1cf5200000000350389b9,Dataset/xhs/xiaohongshu_images/Gorpcore/69f1cf5200000000350389b9/image_01.webp,#CB8279,#D5A7A1,red,red_or_orange,0.4546,0.2256,ok
GRP-XHS-69f1cf5200000000350389b9-02,69f1cf5200000000350389b9,Dataset/xhs/xiaohongshu_images/Gorpcore/69f1cf5200000000350389b9/image_02.webp,#CA8174,#E1A697,red,red_or_orange,0.3148,0.3,ok
GRP-XHS-69f1cf5200000000350389b9-03,69f1cf5200000000350389b9,Dataset/xhs/xiaohongshu_images/Gorpcore/69f1cf5200000000350389b9/image_03.webp,#BF7871,#CEA29C,red,red_or_orange,0.3858,0.1916,ok
GRP-XHS-69f1cf5200000000350389b9-04,69f1cf5200000000350389b9,Dataset/xhs/xiaohongshu_images/Gorpcore/69f1cf5200000000350389b9/image_04.webp,#CF786D,#63815B,red,red_or_orange,0.4288,0.18,ok
GRP-XHS-69f1cf5200000000350389b9-05,69f1cf5200000000350389b9,Dataset/xhs/xiaohongshu_images/Gorpcore/69f1cf5200000000350389b9/image_05.webp,#C87868,#DEA898,red,red_or_orange,0.367,0.225,ok
GRP-XHS-69f1cf5200000000350389b9-06,69f1cf5200000000350389b9,Dataset/xhs/xiaohongshu_images/Gorpcore/69f1cf5200000000350389b9/image_06.webp,#D06C5E,#BB574A,red,red_or_orange,0.3348,0.2336,ok
GRP-XHS-69f1cf5200000000350389b9-07,69f1cf5200000000350389b9,Dataset/xhs/xiaohongshu_images/Gorpcore/69f1cf5200000000350389b9/image_07.webp,#BB7567,#C39C87,red,red_or_orange,0.3724,0.2436,ok
GRP-XHS-69f1cf5200000000350389b9-08,69f1cf5200000000350389b9,Dataset/xhs/xiaohongshu_images/Gorpcore/69f1cf5200000000350389b9/image_08.webp,#C7887C,#DCD3D0,red,red_or_orange,0.4232,0.2352,ok
GRP-XHS-684bf88e000000002102d871-01,684bf88e000000002102d871,Dataset/xhs/xiaohongshu_images/Gorpcore/684bf88e000000002102d871/image_01.webp,#7A836F,#454C3A,green,olive_or_green,0.2484,0.226,ok
GRP-XHS-68c37ba0000000001d02c498-01,68c37ba0000000001d02c498,Dataset/xhs/xiaohongshu_images/Gorpcore/68c37ba0000000001d02c498/image_01.webp,#FFFFFF,#CBCBCB,white,white,0.7556,0.0786,ok
GRP-XHS-68c37ba0000000001d02c498-02,68c37ba0000000001d02c498,Dataset/xhs/xiaohongshu_images/Gorpcore/68c37ba0000000001d02c498/image_02.webp,#FFFFFF,#E7E8E7,white,white,0.8086,0.0732,ok
GRP-XHS-68c37ba0000000001d02c498-03,68c37ba0000000001d02c498,Dataset/xhs/xiaohongshu_images/Gorpcore/68c37ba0000000001d02c498/image_03.webp,#FFFFFF,#D2D3D2,white,white,0.836,0.061,ok
GRP-XHS-68c37ba0000000001d02c498-04,68c37ba0000000001d02c498,Dataset/xhs/xiaohongshu_images/Gorpcore/68c37ba0000000001d02c498/image_04.webp,#FFFFFF,#D3D6D3,white,white,0.8512,0.05,ok
GRP-XHS-6a0c5cb2000000003502e4b5-01,6a0c5cb2000000003502e4b5,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0c5cb2000000003502e4b5/image_01.webp,#8C8C83,#ACB2AD,gray,gray,0.37,0.2068,ok
GRP-XHS-6a0c5cb2000000003502e4b5-02,6a0c5cb2000000003502e4b5,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0c5cb2000000003502e4b5/image_02.webp,#404144,#726F68,gray,gray,0.3028,0.2954,ok
GRP-XHS-6a0c5cb2000000003502e4b5-03,6a0c5cb2000000003502e4b5,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0c5cb2000000003502e4b5/image_03.webp,#373122,#5C5540,brown,brown,0.3334,0.2086,ok
GRP-XHS-6a0c5cb2000000003502e4b5-04,6a0c5cb2000000003502e4b5,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0c5cb2000000003502e4b5/image_04.webp,#A8A9A3,#CECFCC,gray,gray,0.4464,0.3276,ok
GRP-XHS-6a0c5cb2000000003502e4b5-05,6a0c5cb2000000003502e4b5,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0c5cb2000000003502e4b5/image_05.webp,#807C77,#5B5859,gray,gray,0.4552,0.2558,ok
GRP-XHS-6a0c5cb2000000003502e4b5-06,6a0c5cb2000000003502e4b5,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0c5cb2000000003502e4b5/image_06.webp,#D1D1CB,#1F2120,white,white,0.296,0.2906,ok
GRP-XHS-6a0c5cb2000000003502e4b5-07,6a0c5cb2000000003502e4b5,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0c5cb2000000003502e4b5/image_07.webp,#838481,#6A6050,gray,gray,0.3034,0.2806,ok
GRP-XHS-6a0c5cb2000000003502e4b5-08,6a0c5cb2000000003502e4b5,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0c5cb2000000003502e4b5/image_08.webp,#808079,#62645E,gray,gray,0.5274,0.1914,ok
GRP-XHS-6a0c5cb2000000003502e4b5-09,6a0c5cb2000000003502e4b5,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0c5cb2000000003502e4b5/image_09.webp,#826E3B,#B29D56,yellow,yellow,0.343,0.295,ok
GRP-XHS-6a0c5cb2000000003502e4b5-10,6a0c5cb2000000003502e4b5,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0c5cb2000000003502e4b5/image_10.webp,#342F30,#3F393A,gray,gray,0.388,0.2824,ok
GRP-XHS-6a05510b0000000036031cbe-01,6a05510b0000000036031cbe,Dataset/xhs/xiaohongshu_images/Gorpcore/6a05510b0000000036031cbe/image_01.webp,#171816,#78796F,black,black,0.2986,0.258,ok
GRP-XHS-6a05510b0000000036031cbe-02,6a05510b0000000036031cbe,Dataset/xhs/xiaohongshu_images/Gorpcore/6a05510b0000000036031cbe/image_02.webp,#080B0A,#1E2221,black,black,0.3862,0.213,ok
GRP-XHS-6a05510b0000000036031cbe-03,6a05510b0000000036031cbe,Dataset/xhs/xiaohongshu_images/Gorpcore/6a05510b0000000036031cbe/image_03.webp,#67530F,#4A4238,brown,brown,0.3982,0.1892,ok
GRP-XHS-6a05510b0000000036031cbe-04,6a05510b0000000036031cbe,Dataset/xhs/xiaohongshu_images/Gorpcore/6a05510b0000000036031cbe/image_04.webp,#4F4D47,#A39C8E,gray,gray,0.2436,0.2156,ok
GRP-XHS-6a0aa1b7000000003601ec65-01,6a0aa1b7000000003601ec65,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0aa1b7000000003601ec65/image_01.webp,#887A67,#D9D5CD,khaki,khaki_or_beige,0.2732,0.2716,ok
GRP-XHS-6a07567c000000000800167d-01,6a07567c000000000800167d,Dataset/xhs/xiaohongshu_images/Gorpcore/6a07567c000000000800167d/image_01.webp,#FCFBFB,#F8EB27,white,white,0.8442,0.1002,ok
GRP-XHS-687616360000000024008944-01,687616360000000024008944,Dataset/xhs/xiaohongshu_images/Gorpcore/687616360000000024008944/image_01.webp,#90705D,#FBF9E6,orange,red_or_orange,0.252,0.231,ok
GRP-XHS-69fc8174000000001f005fe7-01,69fc8174000000001f005fe7,Dataset/xhs/xiaohongshu_images/Gorpcore/69fc8174000000001f005fe7/image_01.webp,#D8D6D2,#797A7C,white,white,0.4026,0.2138,ok
GRP-XHS-69fc8174000000001f005fe7-02,69fc8174000000001f005fe7,Dataset/xhs/xiaohongshu_images/Gorpcore/69fc8174000000001f005fe7/image_02.webp,#53524D,#6E6E69,gray,gray,0.3152,0.2866,ok
GRP-XHS-69fc8174000000001f005fe7-03,69fc8174000000001f005fe7,Dataset/xhs/xiaohongshu_images/Gorpcore/69fc8174000000001f005fe7/image_03.webp,#DBDBDA,#B9B9B6,white,white,0.2928,0.2174,ok
GRP-XHS-69fc8174000000001f005fe7-05,69fc8174000000001f005fe7,Dataset/xhs/xiaohongshu_images/Gorpcore/69fc8174000000001f005fe7/image_05.webp,#A5A39E,#817F7A,gray,gray,0.3138,0.2922,ok
GRP-XHS-69fd66fd000000003601d750-01,69fd66fd000000003601d750,Dataset/xhs/xiaohongshu_images/Gorpcore/69fd66fd000000003601d750/image_01.webp,#E8E3DF,#C7B3BB,white,white,0.6306,0.1202,ok
GRP-XHS-69fd66fd000000003601d750-02,69fd66fd000000003601d750,Dataset/xhs/xiaohongshu_images/Gorpcore/69fd66fd000000003601d750/image_02.webp,#EAE7E2,#FEFEFD,white,white,0.484,0.2252,ok
GRP-XHS-69fd66fd000000003601d750-03,69fd66fd000000003601d750,Dataset/xhs/xiaohongshu_images/Gorpcore/69fd66fd000000003601d750/image_03.webp,#E1DDD5,#FFFFFF,white,white,0.6874,0.1822,ok
GRP-XHS-69fd66fd000000003601d750-05,69fd66fd000000003601d750,Dataset/xhs/xiaohongshu_images/Gorpcore/69fd66fd000000003601d750/image_05.webp,#EAE7E3,#FFFFFF,white,white,0.4806,0.2258,ok
GRP-XHS-69fd66fd000000003601d750-06,69fd66fd000000003601d750,Dataset/xhs/xiaohongshu_images/Gorpcore/69fd66fd000000003601d750/image_06.webp,#E4E1DF,#FEFEFE,white,white,0.515,0.2308,ok
GRP-XHS-69fd66fd000000003601d750-09,69fd66fd000000003601d750,Dataset/xhs/xiaohongshu_images/Gorpcore/69fd66fd000000003601d750/image_09.webp,#EDE7E0,#FFFFFE,white,white,0.512,0.2126,ok
GRP-XHS-6a0a63a4000000000803e2f7-01,6a0a63a4000000000803e2f7,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0a63a4000000000803e2f7/image_01.webp,#161B1B,#5D5B56,black,black,0.3782,0.2586,ok
GRP-XHS-6a0ee0480000000035039a6c-01,6a0ee0480000000035039a6c,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0ee0480000000035039a6c/image_01.webp,#3E585C,#1B2B2E,blue,blue,0.364,0.2604,ok
GRP-XHS-698c2730000000001a029b8f-01,698c2730000000001a029b8f,Dataset/xhs/xiaohongshu_images/Gorpcore/698c2730000000001a029b8f/image_01.webp,#FBFCFC,#1E232C,white,white,0.2906,0.2634,ok
GRP-XHS-69870ff70000000009039a7b-01,69870ff70000000009039a7b,Dataset/xhs/xiaohongshu_images/Gorpcore/69870ff70000000009039a7b/image_01.webp,#372B27,#B9A395,red,red_or_orange,0.2752,0.2398,ok
GRP-XHS-69870ff70000000009039a7b-02,69870ff70000000009039a7b,Dataset/xhs/xiaohongshu_images/Gorpcore/69870ff70000000009039a7b/image_02.webp,#080908,#1A1A1A,black,black,0.449,0.2746,ok
GRP-XHS-69870ff70000000009039a7b-03,69870ff70000000009039a7b,Dataset/xhs/xiaohongshu_images/Gorpcore/69870ff70000000009039a7b/image_03.webp,#090908,#1C1C1C,black,black,0.6932,0.229,ok
GRP-XHS-69870ff70000000009039a7b-04,69870ff70000000009039a7b,Dataset/xhs/xiaohongshu_images/Gorpcore/69870ff70000000009039a7b/image_04.webp,#846356,#5B4137,orange,red_or_orange,0.3122,0.252,ok
GRP-XHS-69870ff70000000009039a7b-05,69870ff70000000009039a7b,Dataset/xhs/xiaohongshu_images/Gorpcore/69870ff70000000009039a7b/image_05.webp,#7A594A,#9D7764,orange,red_or_orange,0.3682,0.2722,ok
GRP-XHS-69870ff70000000009039a7b-06,69870ff70000000009039a7b,Dataset/xhs/xiaohongshu_images/Gorpcore/69870ff70000000009039a7b/image_06.webp,#98745F,#1D4C85,orange,red_or_orange,0.3082,0.2508,ok
GRP-XHS-69870ff70000000009039a7b-07,69870ff70000000009039a7b,Dataset/xhs/xiaohongshu_images/Gorpcore/69870ff70000000009039a7b/image_07.webp,#755D53,#9B7F73,orange,red_or_orange,0.3738,0.2868,ok
GRP-XHS-69870ff70000000009039a7b-08,69870ff70000000009039a7b,Dataset/xhs/xiaohongshu_images/Gorpcore/69870ff70000000009039a7b/image_08.webp,#8A6C5C,#624A3F,orange,red_or_orange,0.287,0.2486,ok
GRP-XHS-69870ff70000000009039a7b-09,69870ff70000000009039a7b,Dataset/xhs/xiaohongshu_images/Gorpcore/69870ff70000000009039a7b/image_09.webp,#050407,#2C3D5A,black,black,0.6478,0.1008,ok
GRP-XHS-6959103e000000001f00f209-01,6959103e000000001f00f209,Dataset/xhs/xiaohongshu_images/Gorpcore/6959103e000000001f00f209/image_01.webp,#E1D9CD,#28221A,white,white,0.4374,0.2236,ok
GRP-XHS-6959103e000000001f00f209-02,6959103e000000001f00f209,Dataset/xhs/xiaohongshu_images/Gorpcore/6959103e000000001f00f209/image_02.webp,#413A2F,#17150E,brown,brown,0.3524,0.2124,ok
GRP-XHS-6959103e000000001f00f209-03,6959103e000000001f00f209,Dataset/xhs/xiaohongshu_images/Gorpcore/6959103e000000001f00f209/image_03.webp,#1D1915,#574137,black,black,0.4912,0.1916,ok
GRP-XHS-698f2ffe000000000e00e50f-01,698f2ffe000000000e00e50f,Dataset/xhs/xiaohongshu_images/Gorpcore/698f2ffe000000000e00e50f/image_01.webp,#E1DFDD,#3B316E,white,white,0.4214,0.1804,ok
GRP-XHS-698f2ffe000000000e00e50f-02,698f2ffe000000000e00e50f,Dataset/xhs/xiaohongshu_images/Gorpcore/698f2ffe000000000e00e50f/image_02.webp,#73838B,#526061,blue,blue,0.319,0.2852,ok
GRP-XHS-698f2ffe000000000e00e50f-03,698f2ffe000000000e00e50f,Dataset/xhs/xiaohongshu_images/Gorpcore/698f2ffe000000000e00e50f/image_03.webp,#515D74,#758393,blue,blue,0.382,0.2762,ok
GRP-XHS-698f2ffe000000000e00e50f-04,698f2ffe000000000e00e50f,Dataset/xhs/xiaohongshu_images/Gorpcore/698f2ffe000000000e00e50f/image_04.webp,#5C717F,#48544F,blue,blue,0.4594,0.1812,ok
GRP-XHS-698f2ffe000000000e00e50f-05,698f2ffe000000000e00e50f,Dataset/xhs/xiaohongshu_images/Gorpcore/698f2ffe000000000e00e50f/image_05.webp,#414A33,#807E44,olive,olive_or_green,0.324,0.222,ok
GRP-XHS-698f2ffe000000000e00e50f-06,698f2ffe000000000e00e50f,Dataset/xhs/xiaohongshu_images/Gorpcore/698f2ffe000000000e00e50f/image_06.webp,#141813,#3D4028,black,black,0.3478,0.3154,ok
GRP-XHS-698f2ffe000000000e00e50f-07,698f2ffe000000000e00e50f,Dataset/xhs/xiaohongshu_images/Gorpcore/698f2ffe000000000e00e50f/image_07.webp,#2E3139,#09090A,blue,blue,0.4686,0.4196,ok
GRP-XHS-69fb02180000000036030612-01,69fb02180000000036030612,Dataset/xhs/xiaohongshu_images/Gorpcore/69fb02180000000036030612/image_01.webp,#F9F8F8,#DCCFD3,white,white,0.8188,0.0724,ok
GRP-XHS-69fb02180000000036030612-02,69fb02180000000036030612,Dataset/xhs/xiaohongshu_images/Gorpcore/69fb02180000000036030612/image_02.webp,#F9F9F9,#F5F2F3,white,white,0.733,0.0944,ok
GRP-XHS-69fb02180000000036030612-03,69fb02180000000036030612,Dataset/xhs/xiaohongshu_images/Gorpcore/69fb02180000000036030612/image_03.webp,#F9F9F9,#979797,white,white,0.7676,0.079,ok
GRP-XHS-69fb02180000000036030612-04,69fb02180000000036030612,Dataset/xhs/xiaohongshu_images/Gorpcore/69fb02180000000036030612/image_04.webp,#F9F9F9,#FAFAFA,white,white,0.8862,0.041,ok
GRP-XHS-6a094ab10000000036003739-01,6a094ab10000000036003739,Dataset/xhs/xiaohongshu_images/Gorpcore/6a094ab10000000036003739/image_01.webp,#F7F7F7,#1E1B23,white,white,0.682,0.099,ok
GRP-XHS-6a0d911d000000003701c98a-01,6a0d911d000000003701c98a,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0d911d000000003701c98a/image_01.webp,#42432A,#717150,olive,olive_or_green,0.3744,0.2658,ok
GRP-XHS-6a0d911d000000003701c98a-02,6a0d911d000000003701c98a,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0d911d000000003701c98a/image_02.webp,#90B5A9,#6C6937,green,olive_or_green,0.264,0.2168,ok
GRP-XHS-6a0d911d000000003701c98a-03,6a0d911d000000003701c98a,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0d911d000000003701c98a/image_03.webp,#080903,#8C7E6C,black,black,0.4158,0.1996,ok
GRP-XHS-6a0d911d000000003701c98a-04,6a0d911d000000003701c98a,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0d911d000000003701c98a/image_04.webp,#0A0C07,#23281A,black,black,0.3492,0.2834,ok
GRP-XHS-6a0d911d000000003701c98a-07,6a0d911d000000003701c98a,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0d911d000000003701c98a/image_07.webp,#60553B,#80775C,brown,brown,0.2734,0.2698,ok
GRP-XHS-6a0d911d000000003701c98a-10,6a0d911d000000003701c98a,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0d911d000000003701c98a/image_10.webp,#DAE3E9,#1F231C,white,white,0.3296,0.2994,ok
GRP-XHS-6a0d911d000000003701c98a-11,6a0d911d000000003701c98a,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0d911d000000003701c98a/image_11.webp,#CFD3D5,#C7CACB,white,white,0.4496,0.2814,ok
GRP-XHS-6a0831bc000000003701f189-01,6a0831bc000000003701f189,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0831bc000000003701f189/image_01.webp,#211E44,#2147B9,blue,blue,0.252,0.2388,ok
GRP-XHS-69fd53090000000035032d07-01,69fd53090000000035032d07,Dataset/xhs/xiaohongshu_images/Gorpcore/69fd53090000000035032d07/image_01.webp,#222323,#777873,black,black,0.2414,0.234,ok
GRP-XHS-69fd53090000000035032d07-02,69fd53090000000035032d07,Dataset/xhs/xiaohongshu_images/Gorpcore/69fd53090000000035032d07/image_02.webp,#807C76,#98938E,gray,gray,0.4098,0.2544,ok
GRP-XHS-69fd53090000000035032d07-03,69fd53090000000035032d07,Dataset/xhs/xiaohongshu_images/Gorpcore/69fd53090000000035032d07/image_03.webp,#788154,#A7AA90,olive,olive_or_green,0.235,0.227,ok
GRP-XHS-69fd53090000000035032d07-04,69fd53090000000035032d07,Dataset/xhs/xiaohongshu_images/Gorpcore/69fd53090000000035032d07/image_04.webp,#51593C,#B3B1A8,olive,olive_or_green,0.2828,0.2298,ok
GRP-XHS-69fd53090000000035032d07-05,69fd53090000000035032d07,Dataset/xhs/xiaohongshu_images/Gorpcore/69fd53090000000035032d07/image_05.webp,#B4AEA7,#322928,gray,gray,0.2938,0.2402,ok
GRP-XHS-69ba2963000000001f004781-01,69ba2963000000001f004781,Dataset/xhs/xiaohongshu_images/Gorpcore/69ba2963000000001f004781/image_01.webp,#F9F9F9,#C9D0CF,white,white,0.8118,0.064,ok
GRP-XHS-69ba2963000000001f004781-02,69ba2963000000001f004781,Dataset/xhs/xiaohongshu_images/Gorpcore/69ba2963000000001f004781/image_02.webp,#F9F9F9,#CDD3D3,white,white,0.8384,0.0488,ok
GRP-XHS-6a0c506e0000000035027990-01,6a0c506e0000000035027990,Dataset/xhs/xiaohongshu_images/Gorpcore/6a0c506e0000000035027990/image_01.webp,#D5DBD5,#9D7A47,white,white,0.288,0.2052,ok
GRP-XHS-69aa7efe00000000150301fb-01,69aa7efe00000000150301fb,Dataset/xhs/xiaohongshu_images/Gorpcore/69aa7efe00000000150301fb/image_01.webp,#5F5243,#AA8F77,orange,red_or_orange,0.2646,0.2148,ok
GRP-XHS-69aa7efe00000000150301fb-02,69aa7efe00000000150301fb,Dataset/xhs/xiaohongshu_images/Gorpcore/69aa7efe00000000150301fb/image_02.webp,#BDA089,#9C7B5E,orange,red_or_orange,0.41,0.2426,ok
GRP-XHS-69aa7efe00000000150301fb-03,69aa7efe00000000150301fb,Dataset/xhs/xiaohongshu_images/Gorpcore/69aa7efe00000000150301fb/image_03.webp,#B29680,#8D7563,orange,red_or_orange,0.3832,0.219,ok
GRP-XHS-69aa7efe00000000150301fb-04,69aa7efe00000000150301fb,Dataset/xhs/xiaohongshu_images/Gorpcore/69aa7efe00000000150301fb/image_04.webp,#191917,#BFA790,black,black,0.2422,0.2276,ok
GRP-XHS-68f62e630000000004016ee4-01,68f62e630000000004016ee4,Dataset/xhs/xiaohongshu_images/Gorpcore/68f62e630000000004016ee4/image_01.webp,#E2F1FC,#F2FCFF,white,white,0.4704,0.3222,ok
GRP-XHS-68f62e630000000004016ee4-03,68f62e630000000004016ee4,Dataset/xhs/xiaohongshu_images/Gorpcore/68f62e630000000004016ee4/image_03.webp,#0D1016,#323F47,black,black,0.517,0.2186,ok
GRP-XHS-68f62e630000000004016ee4-04,68f62e630000000004016ee4,Dataset/xhs/xiaohongshu_images/Gorpcore/68f62e630000000004016ee4/image_04.webp,#080D10,#DEECE9,black,black,0.4214,0.1924,ok
GRP-XHS-69cf7fd0000000001f00721c-01,69cf7fd0000000001f00721c,Dataset/xhs/xiaohongshu_images/Gorpcore/69cf7fd0000000001f00721c/image_01.webp,#FEFEFE,#DEE1DF,white,white,0.4646,0.1864,ok
GRP-XHS-69cf7fd0000000001f00721c-02,69cf7fd0000000001f00721c,Dataset/xhs/xiaohongshu_images/Gorpcore/69cf7fd0000000001f00721c/image_02.webp,#FBFAFB,#CFCDD3,white,white,0.3958,0.2252,ok
GRP-XHS-69cf7fd0000000001f00721c-03,69cf7fd0000000001f00721c,Dataset/xhs/xiaohongshu_images/Gorpcore/69cf7fd0000000001f00721c/image_03.webp,#FEFEFE,#949E92,white,white,0.7858,0.0616,ok
GRP-XHS-68d10c96000000001203c996-01,68d10c96000000001203c996,Dataset/xhs/xiaohongshu_images/Gorpcore/68d10c96000000001203c996/image_01.webp,#0A0A08,#2C271F,black,black,0.4568,0.2614,ok
GRP-XHS-68d10c96000000001203c996-02,68d10c96000000001203c996,Dataset/xhs/xiaohongshu_images/Gorpcore/68d10c96000000001203c996/image_02.webp,#0A0A08,#32211D,black,black,0.4346,0.1828,ok
GRP-XHS-68d10c96000000001203c996-03,68d10c96000000001203c996,Dataset/xhs/xiaohongshu_images/Gorpcore/68d10c96000000001203c996/image_03.webp,#C8C9CC,#0D1312,gray,gray,0.4746,0.3236,ok
GRP-XHS-685bd7dc000000000b02dc23-01,685bd7dc000000000b02dc23,Dataset/xhs/xiaohongshu_images/Gorpcore/685bd7dc000000000b02dc23/image_01.webp,#FFFFFF,#FAFAFA,white,white,0.8844,0.065,ok
