Image_ID,note_id,image_path,keyword,Source_ID,Source_Text,Curation_Status,Image_Category,Primary_Color,Secondary_Color,Material_Clue,Scenario,Visual_Weight,Pockets,Zipper_Type,Fit,Reflective,Text_Keywords,Text_Pain_Points,Text_Sentiment,Text_Sentiment_Score,Text_Color_Terms,Text_Material_Terms,Text_Function_Terms,Text_Scenario_Terms,Semantic_Consistency_Score,Conflict_Type,Conflict_Reason,Useful_Design_Signal,Gorpcore_Relevance,Visual_Confidence,Final_Confidence,Review_Needed,Review_Reason,Reviewer,Manual_Decision,Manual_Category,Manual_Notes,Corrected_Color,Corrected_Material,Corrected_Scenario,Corrected_Pain_Point,Reviewed_At
GRP-XHS-6a0d0a090000000007028349-02,6a0d0a090000000007028349,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0d0a090000000007028349\image_02.webp,#机能风穿搭,GRP-XHS-6a0d0a090000000007028349,盘点逆子出的三套机能风,reject,full_body_outfit,black,none,unclear,Unclear,unclear,0,Unclear,Regular,False,机能风,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/full_body_outfit.,none,0.0,0.9,0.675,True,visual_rejected_or_non_outfit | final_confidence_below_0.70,Codex assisted human review,reject,full_body_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-6a0d2a7e00000000060310e8-02,6a0d2a7e00000000060310e8,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d2a7e00000000060310e8\image_02.webp,#Gorpcore,GRP-XHS-6a0d2a7e00000000060310e8,真要成猴子 了,use,full_body_outfit,white,purple,cotton | lightweight,Urban_Commute,lightweight,0,None,Regular,False,,,neutral,0.0,,,,,0.88,none,none,none,0.2,0.95,0.836,True,low_gorpcore_relevance,Codex assisted human review,reject,full_body_outfit,Rejected in review: visible outfit is too casual or lacks enough Gorpcore/technical design evidence.,,,,,2026-06-11
GRP-XHS-6a0d2a7e00000000060310e8-03,6a0d2a7e00000000060310e8,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d2a7e00000000060310e8\image_03.webp,#Gorpcore,GRP-XHS-6a0d2a7e00000000060310e8,真要成猴子 了,use,full_body_outfit,white,purple,cotton | nylon | technical,Urban_Commute,lightweight,0,None,Loose,False,,,neutral,0.0,,,,,0.88,none,none,none,0.3,0.9,0.792,True,low_gorpcore_relevance,Codex assisted human review,revise,full_body_outfit,Accepted with revision: low model relevance was overridden because visible materials/details support Gorpcore or technical styling.,white,cotton | nylon | technical,Urban_Commute,none,2026-06-11
GRP-XHS-6a0d2a7e00000000060310e8-07,6a0d2a7e00000000060310e8,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d2a7e00000000060310e8\image_07.webp,#Gorpcore,GRP-XHS-6a0d2a7e00000000060310e8,真要成猴子 了,use,full_body_outfit,white,purple,cotton | nylon,Urban_Commute,lightweight,0,None,Regular,False,,,neutral,0.0,,,,,0.88,none,none,none,0.3,0.9,0.792,True,low_gorpcore_relevance,Codex assisted human review,revise,full_body_outfit,Accepted with revision: low model relevance was overridden because visible materials/details support Gorpcore or technical styling.,white,cotton | nylon,Urban_Commute,none,2026-06-11
GRP-XHS-6a0d34f40000000007022e4b-01,6a0d34f40000000007022e4b,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d34f40000000007022e4b\image_01.webp,#Gorpcore,GRP-XHS-6a0d34f40000000007022e4b,Gorpcore｜在绿野间漫步,use,full_body_outfit,black,white,matte fabric | technical print | cotton blend,Urban_Commute,lightweight,2,Unclear,Loose,False,,,neutral,0.0,,,,,0.88,none,none,none,0.3,0.9,0.792,True,low_gorpcore_relevance,Codex assisted human review,revise,full_body_outfit,Accepted with revision: low model relevance was overridden because visible materials/details support Gorpcore or technical styling.,black,matte fabric | technical print | cotton blend,Urban_Commute,none,2026-06-11
GRP-XHS-6a0d34f40000000007022e4b-04,6a0d34f40000000007022e4b,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d34f40000000007022e4b\image_04.webp,#Gorpcore,GRP-XHS-6a0d34f40000000007022e4b,Gorpcore｜在绿野间漫步,reject,landscape,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/landscape.,none,0.0,1.0,0.75,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,landscape,"Rejected in review: Node B image curation category is landscape, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a0d34f40000000007022e4b-06,6a0d34f40000000007022e4b,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d34f40000000007022e4b\image_06.webp,#Gorpcore,GRP-XHS-6a0d34f40000000007022e4b,Gorpcore｜在绿野间漫步,reject,landscape,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/landscape.,none,0.0,1.0,0.75,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,landscape,"Rejected in review: Node B image curation category is landscape, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a0d34f40000000007022e4b-08,6a0d34f40000000007022e4b,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d34f40000000007022e4b\image_08.webp,#Gorpcore,GRP-XHS-6a0d34f40000000007022e4b,Gorpcore｜在绿野间漫步,use,multi_panel_outfit,black,white,cotton | graphic tee | casual,Urban_Commute,lightweight,0,Unclear,Regular,False,,,neutral,0.0,,,,,0.88,none,none,none,0.3,0.8,0.704,True,low_gorpcore_relevance,Codex assisted human review,revise,multi_panel_outfit,Accepted with revision: low model relevance was overridden because visible materials/details support Gorpcore or technical styling.,black,cotton | graphic tee | casual,Urban_Commute,none,2026-06-11
GRP-XHS-6a0d78f200000000060234d1-01,6a0d78f200000000060234d1,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d78f200000000060234d1\image_01.webp,#Gorpcore,GRP-XHS-6a0d78f200000000060234d1,原来户外圈也有MBTI测测你是G人？还是T人！,reject,text_overlay_outfit,none,none,unclear,Unclear,unclear,0,Unclear,Unclear,False,户外,,neutral,0.0,,,,户外,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/text_overlay_outfit.,none,0.0,0.95,0.6175,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,text_overlay_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-6a0d78f200000000060234d1-02,6a0d78f200000000060234d1,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d78f200000000060234d1\image_02.webp,#Gorpcore,GRP-XHS-6a0d78f200000000060234d1,原来户外圈也有MBTI测测你是G人？还是T人！,reject,text_overlay_outfit,none,none,unclear,Unclear,unclear,0,None,Unclear,False,户外,,neutral,0.0,,,,户外,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/text_overlay_outfit.,none,0.0,1.0,0.65,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,text_overlay_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-6a0d78f200000000060234d1-03,6a0d78f200000000060234d1,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d78f200000000060234d1\image_03.webp,#Gorpcore,GRP-XHS-6a0d78f200000000060234d1,原来户外圈也有MBTI测测你是G人？还是T人！,reject,text_overlay_outfit,none,none,unclear,Unclear,unclear,0,Unclear,Unclear,False,户外,,neutral,0.0,,,,户外,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/text_overlay_outfit.,none,0.0,0.9,0.585,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,text_overlay_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-6a0d78f200000000060234d1-04,6a0d78f200000000060234d1,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d78f200000000060234d1\image_04.webp,#Gorpcore,GRP-XHS-6a0d78f200000000060234d1,原来户外圈也有MBTI测测你是G人？还是T人！,reject,text_overlay_outfit,none,none,unclear,Outdoor,unclear,0,Unclear,Unclear,False,户外,,neutral,0.0,,,,户外,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/text_overlay_outfit.,none,0.3,0.9,0.585,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,text_overlay_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-6a0d78f200000000060234d1-05,6a0d78f200000000060234d1,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d78f200000000060234d1\image_05.webp,#Gorpcore,GRP-XHS-6a0d78f200000000060234d1,原来户外圈也有MBTI测测你是G人？还是T人！,reject,text_overlay_outfit,none,none,unclear,Unclear,unclear,0,Unclear,Unclear,False,户外,,neutral,0.0,,,,户外,0.65,visual_rejected_or_non_outfit,Node B status/category is reject/text_overlay_outfit.,none,0.0,0.9,0.585,True,visual_rejected_or_non_outfit | high_text_overlay | final_confidence_below_0.70 | semantic_consistency_below_0.72,Codex assisted human review,reject,text_overlay_outfit,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
GRP-XHS-6a0d89520000000008000efe-01,6a0d89520000000008000efe,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0d89520000000008000efe\image_01.webp,#机能风穿搭,GRP-XHS-6a0d89520000000008000efe,158/88 暗黑系机能风,use,full_body_outfit,black,brown,denim | nylon | leather | fleece,Urban_Commute,medium,0,Unclear,Regular,False,机能风 | 黑,,neutral,0.0,黑,,,,0.88,none,none,none,0.3,0.85,0.748,True,low_gorpcore_relevance,Codex assisted human review,revise,full_body_outfit,Accepted with revision: low model relevance was overridden because visible materials/details support Gorpcore or technical styling.,black,denim | nylon | leather | fleece,Urban_Commute,none,2026-06-11
GRP-XHS-6a0d911d000000003701c98a-01,6a0d911d000000003701c98a,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d911d000000003701c98a\image_01.webp,#Gorpcore,GRP-XHS-6a0d911d000000003701c98a,小小瓦屋山 拿捏,reject,unrelated,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/unrelated.,none,0.0,1.0,0.75,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,unrelated,"Rejected in review: Node B image curation category is unrelated, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a0d911d000000003701c98a-04,6a0d911d000000003701c98a,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d911d000000003701c98a\image_04.webp,#Gorpcore,GRP-XHS-6a0d911d000000003701c98a,小小瓦屋山 拿捏,reject,landscape,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/landscape.,none,0.0,1.0,0.75,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,landscape,"Rejected in review: Node B image curation category is landscape, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a0d911d000000003701c98a-07,6a0d911d000000003701c98a,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d911d000000003701c98a\image_07.webp,#Gorpcore,GRP-XHS-6a0d911d000000003701c98a,小小瓦屋山 拿捏,reject,landscape,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/landscape.,none,0.0,1.0,0.75,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,landscape,"Rejected in review: Node B image curation category is landscape, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a0d911d000000003701c98a-10,6a0d911d000000003701c98a,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d911d000000003701c98a\image_10.webp,#Gorpcore,GRP-XHS-6a0d911d000000003701c98a,小小瓦屋山 拿捏,reject,landscape,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/landscape.,none,0.0,1.0,0.75,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,landscape,"Rejected in review: Node B image curation category is landscape, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a0d911d000000003701c98a-11,6a0d911d000000003701c98a,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0d911d000000003701c98a\image_11.webp,#Gorpcore,GRP-XHS-6a0d911d000000003701c98a,小小瓦屋山 拿捏,reject,landscape,none,none,unclear,Unclear,unclear,0,None,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/landscape.,none,0.0,1.0,0.75,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,landscape,"Rejected in review: Node B image curation category is landscape, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a0dc98300000000070133ba-01,6a0dc98300000000070133ba,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0dc98300000000070133ba\image_01.webp,#机能风穿搭,GRP-XHS-6a0dc98300000000070133ba,暗黑高街｜男生穿搭的五种终极帅法 ️,use,full_body_outfit,black,white,denim | cotton | embroidered details | woven,Urban_Commute,medium,2,Unclear,Loose,False,穿搭 | 黑,,neutral,0.0,黑,,,,0.88,none,none,none,0.3,0.9,0.792,True,low_gorpcore_relevance,Codex assisted human review,revise,full_body_outfit,Accepted with revision: low model relevance was overridden because visible materials/details support Gorpcore or technical styling.,black,denim | cotton | embroidered details | woven,Urban_Commute,none,2026-06-11
GRP-XHS-6a0dc98300000000070133ba-03,6a0dc98300000000070133ba,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0dc98300000000070133ba\image_03.webp,#机能风穿搭,GRP-XHS-6a0dc98300000000070133ba,暗黑高街｜男生穿搭的五种终极帅法 ️,use,full_body_outfit,white,blue,denim | cotton | distressed fabric | technical print,Urban_Commute,medium,2,Unclear,Oversized,False,穿搭 | 黑,,neutral,0.0,黑,,,,0.8,color_text_visual_mismatch,Text color terms (黑) do not match primary color (white).,none,0.3,0.8,0.64,True,low_gorpcore_relevance | final_confidence_below_0.70,Codex assisted human review,revise,full_body_outfit,Accepted with revision: low model relevance was overridden because visible materials/details support Gorpcore or technical styling.,white,denim | cotton | distressed fabric | technical print,Urban_Commute,none,2026-06-11
GRP-XHS-6a0ecefd000000000803f6ee-02,6a0ecefd000000000803f6ee,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0ecefd000000000803f6ee\image_02.webp,#机能风穿搭,GRP-XHS-6a0ecefd000000000803f6ee,None,reject,product_marketing,navy blue,beige,matte nylon | technical fabric,Unclear,medium,2,Exposed,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/product_marketing.,none,0.3,0.9,0.675,True,visual_rejected_or_non_outfit | final_confidence_below_0.70,Codex assisted human review,reject,product_marketing,"Rejected in review: Node B image curation category is product_marketing, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a0ecefd000000000803f6ee-03,6a0ecefd000000000803f6ee,E:\code\Project\Dataset\xhs\xiaohongshu_images\机能风穿搭\6a0ecefd000000000803f6ee\image_03.webp,#机能风穿搭,GRP-XHS-6a0ecefd000000000803f6ee,None,reject,product_marketing,navy,black,technical fabric | nylon | mesh,Urban_Commute,lightweight,2,Exposed,Unclear,False,,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/product_marketing.,none,0.3,0.8,0.6,True,visual_rejected_or_non_outfit | final_confidence_below_0.70,Codex assisted human review,reject,product_marketing,"Rejected in review: Node B image curation category is product_marketing, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a0ed2bb000000000803cd34-05,6a0ed2bb000000000803cd34,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0ed2bb000000000803cd34\image_05.webp,#Gorpcore,GRP-XHS-6a0ed2bb000000000803cd34,gorpcore夏日轻户外,use,full_body_outfit,light blue,white,cotton | nylon,Urban_Commute,lightweight,0,Unclear,Regular,False,gorpcore | gorp | 户外,,positive,1.0,,,,户外,0.78,outdoor_text_vs_low_relevance_urban_visual,"Text indicates outdoor use, but visual label is urban/low-relevance.",none,0.3,0.9,0.702,True,low_gorpcore_relevance,Codex assisted human review,revise,full_body_outfit,Accepted with revision: low model relevance was overridden because visible materials/details support Gorpcore or technical styling.,light blue,cotton | nylon,Urban_Commute,none,2026-06-11
GRP-XHS-6a0ed78f0000000035022f85-03,6a0ed78f0000000035022f85,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0ed78f0000000035022f85\image_03.webp,#Gorpcore,GRP-XHS-6a0ed78f0000000035022f85,一键解锁gorpcore穿搭,reject,product_marketing,black,none,leather-like | synthetic,Unclear,medium,0,Exposed,Unclear,False,gorpcore | gorp | 穿搭,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/product_marketing.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,product_marketing,"Rejected in review: Node B image curation category is product_marketing, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a0ed78f0000000035022f85-04,6a0ed78f0000000035022f85,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0ed78f0000000035022f85\image_04.webp,#Gorpcore,GRP-XHS-6a0ed78f0000000035022f85,一键解锁gorpcore穿搭,reject,product_marketing,black,none,leather | matte,Unclear,unclear,0,Exposed,Unclear,False,gorpcore | gorp | 穿搭,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/product_marketing.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,product_marketing,"Rejected in review: Node B image curation category is product_marketing, not a usable outfit-analysis image.",,,,,2026-06-11
GRP-XHS-6a0ed78f0000000035022f85-05,6a0ed78f0000000035022f85,E:\code\Project\Dataset\xhs\xiaohongshu_images\Gorpcore\6a0ed78f0000000035022f85\image_05.webp,#Gorpcore,GRP-XHS-6a0ed78f0000000035022f85,一键解锁gorpcore穿搭,reject,detail_closeup,black,none,nylon | webbing | metal hardware,Unclear,lightweight,0,None,Unclear,False,gorpcore | gorp | 穿搭,,neutral,0.0,,,,,0.75,visual_rejected_or_non_outfit,Node B status/category is reject/detail_closeup.,none,0.0,0.95,0.7125,True,visual_rejected_or_non_outfit,Codex assisted human review,reject,detail_closeup,Rejected in review: Node B rejected the image (); keep it out of the curated dataset.,,,,,2026-06-11
